review_id,aspect,sentiment,score,rating,sample_text
R252YDR5YMT0QW,value,positive,1.0,5,"an inexpensive, durable knife set"
R3UKJOPC5RED4O,sharpness,positive,1.0,5, the design on the blade and the design of the handle is stunning! the blade is very sharp and makes
R3UKJOPC5RED4O,quality,positive,1.0,5," the knife comes in a well-presented box, not in the included sheath, so that the craftsmanship can "
R3UKJOPC5RED4O,handle,positive,1.0,5, the design on the blade and the design of the handle is stunning! the blade is very sharp and makes
R3UKJOPC5RED4O,balance,positive,1.0,5, it feels well-balanced when you hold it in your hand
R3UKJOPC5RED4O,value,positive,1.0,5," for everything this knife is, it's a great value for the money and would make a perfect gift"
R3UKJOPC5RED4O,appearance,positive,1.0,5, the design on the blade and the design of the handle is stunning! the blade is very sharp and makes
R33QKGNID7FZZO,sharpness,positive,1.0,5, this is a perfect set! they are very sharp so be careful
R33QKGNID7FZZO,value,positive,1.0,5,""" i looked at the high end leader in chef's knives first and was willing to pay the price but found "
R33QKGNID7FZZO,appearance,positive,1.0,5,""" i looked at the high end leader in chef's knives first and was willing to pay the price but found "
R2Q29FXWSLW98G,sharpness,positive,1.0,5, they don’t stay sharp for very long
R16G86VDFK4KNA,sharpness,positive,1.0,5,nice sharp knives
R16G86VDFK4KNA,handle,positive,1.0,5, handles fit comfortably in my hand
R3OM3JCG1YBDYA,quality,negative,-1.0,1,japanese steel but made in china? frustrating!
R3OM3JCG1YBDYA,rust,negative,-1.0,1,japanese steel but made in china? frustrating!
R1MFUCQD8NLY26,quality,positive,1.0,5,the price was right the quality is good
R1MFUCQD8NLY26,value,positive,1.0,5,the price was right the quality is good
R6H90ELHBRO5O,appearance,positive,1.0,5," he loved them! they looked, felt, and functioned professionally! a+ product!"
R2Y6E7OKWBMRB,sharpness,positive,1.0,5,i got these as a gift for my husband and he is loving them! super sharp and cut through anything! hi
R3BY0WQK4V0HF,sharpness,positive,1.0,5, keep a sharp edge but we do sharpen once in a while
RGFCUDGV5GOZN,quality,positive,1.0,5,excellent quality knives
R3CH9CXN2K3P9S,sharpness,positive,1.0,5," i wondered how sharp they were out of the box, then i almost sliced my thumb off without noticing"
R3CH9CXN2K3P9S,handle,positive,1.0,5," these nice knives, good heft and easy to grip and hold handle"
RWI3DJ0A2A20P,balance,positive,1.0,5, balance
RWI3DJ0A2A20P,appearance,positive,1.0,5,beautiful knife
R228YQSX7EHIMA,sharpness,negative,-1.0,4,it is not as sharp as you might think
R32BU4LR6SLIIE,value,positive,1.0,5,great knife for the money
R34QCZKSE2N0SL,quality,positive,1.0,5,"the beautiful design, and high build quality is out of this world"
R34QCZKSE2N0SL,appearance,positive,1.0,5,"the beautiful design, and high build quality is out of this world"
R2SQ8U0Y4C12KN,sharpness,positive,1.0,5,mad shark is sharp and hold a very good edge for a long time
R2SQ8U0Y4C12KN,handle,positive,1.0,5,mad shark is sharp and hold a very good edge for a long time
R302DJROY9NPXQ,quality,positive,1.0,5,great quality
R1VVVVY9BDO1NO,sharpness,positive,1.0,5, it's so sharp my wife refuses to use it
R20N19GP9MLRUT,sharpness,positive,1.0,5,these knives are very sleek looking and extremely sharp
R20N19GP9MLRUT,appearance,positive,1.0,5,these knives are very sleek looking and extremely sharp
R1N5XPKVS29CWL,sharpness,positive,1.0,5,potentially sharp enough for delayed causality
R3C0MN3PBUJ7ZG,sharpness,positive,1.0,5, they are sharp and sturdy i have not used all of them but they indeed work the quality seems fair o
R3C0MN3PBUJ7ZG,quality,positive,1.0,5, they are sharp and sturdy i have not used all of them but they indeed work the quality seems fair o
R3C0MN3PBUJ7ZG,durability,positive,1.0,5, they are sharp and sturdy i have not used all of them but they indeed work the quality seems fair o
RD7N1QOLQJNP0,sharpness,positive,1.0,5, they’re sharp but still have a great design
RD7N1QOLQJNP0,quality,positive,1.0,5,the best mix of style and quality
RD7N1QOLQJNP0,durability,positive,1.0,5, they’re light yet also feel durable
RD7N1QOLQJNP0,balance,positive,1.0,5, they’re light yet also feel durable
RD7N1QOLQJNP0,appearance,positive,1.0,5, they’re sharp but still have a great design
R2MFZQMDXJB613,sharpness,positive,1.0,5,extremely sharp and high quality steel
R2MFZQMDXJB613,quality,positive,1.0,5,extremely sharp and high quality steel
R3K4Y03STHW61B,durability,positive,1.0,5, hopefully will last but first impressions are very positive
R3JOTFJZF5IOCL,sharpness,positive,1.0,5,"have not used it, but the knife looks solid and sharp, i hope it will do the job which is supposed t"
R3JOTFJZF5IOCL,appearance,positive,1.0,5,"have not used it, but the knife looks solid and sharp, i hope it will do the job which is supposed t"
R2WINQ361IC7Q,appearance,positive,1.0,5, it looks like a very nice knife
R1TPME86GJKCJM,durability,positive,1.0,5,this is a beautiful piece of thick wood and the magnetics are strong
R1TPME86GJKCJM,appearance,positive,1.0,5,this is a beautiful piece of thick wood and the magnetics are strong
RSEVE2QVHQON5,sharpness,positive,1.0,5,love these knifes super sharp bought the set
R2OPRV6T7TJVOO,sharpness,positive,1.0,5,very sharp!
R21TH4N34QOOQG,sharpness,positive,1.0,5, razor sharp and well made
R21TH4N34QOOQG,quality,positive,1.0,5, razor sharp and well made
RHYFQWHYGMK3F,value,positive,1.0,5,"this is not the cheapest options, not the expensier one, but def it's an investment for those who wa"
R136VJN9W8U9ZH,handle,positive,1.0,5,comfortable and breathable
R1YVDHK6U0E9P3,sharpness,positive,1.0,5,awesome quality great knife super sharp still sharp and year later
R1YVDHK6U0E9P3,quality,positive,1.0,5,awesome quality great knife super sharp still sharp and year later
R1ALURT1L7PMF6,quality,positive,1.0,5, quality
R1ALURT1L7PMF6,appearance,positive,1.0,5,beautiful set
R1SJEOE3NEXSDE,sharpness,negative,-1.0,5,i have never enjoyed cutting tomatoes as much as i do with these damashiro knives
R1SJEOE3NEXSDE,handle,negative,-1.0,5," they are so perfect weight that it's fun to handle, and so smooth to slice even the most difficult "
R1SJEOE3NEXSDE,rust,negative,-1.0,5, i had a block from ikea and it was so frustrating to match pockets with knives
R1SJEOE3NEXSDE,balance,negative,-1.0,5," they are so perfect weight that it's fun to handle, and so smooth to slice even the most difficult "
RX95YVKVLH5LI,value,positive,1.0,5, totally worth it!
RX95YVKVLH5LI,appearance,positive,1.0,5, it looks great on my kitchen counter
R2P4CMFL6ELDM3,quality,positive,1.0,5,very well made
R4YF1R63CNYF5,durability,positive,1.0,5, the magnets are strong enough to hold chef knives as well kitchen shears
R4YF1R63CNYF5,handle,positive,1.0,5, the magnets are strong enough to hold chef knives as well kitchen shears
R3UBC64FFTTD9S,appearance,positive,1.0,5,great product and smart design
R2Z7R2TI1D2MIJ,durability,positive,1.0,5, good strong magnets
RSHLW76HQ1Y7A,sharpness,positive,1.0,4," the double-sided magnets hold my knives securely, up to 10 so far, including a chef’s knife and uti"
RSHLW76HQ1Y7A,durability,positive,1.0,4," it’s sturdy, easy to clean, and the magnetic pull is strong yet safe"
RSHLW76HQ1Y7A,handle,positive,1.0,4," the double-sided magnets hold my knives securely, up to 10 so far, including a chef’s knife and uti"
RSHLW76HQ1Y7A,appearance,positive,1.0,4, the brown wooden design fits nicely on my counter and looks nice
R2GPU8RIEXRYD8,sharpness,positive,1.0,5,"it’s nice that it can hold on both sides/double sided magnets, and it’s also nice that it has a knif"
R2GPU8RIEXRYD8,durability,positive,1.0,5,this knife block has the strongest magnetic force that you could possibly desire
R2GPU8RIEXRYD8,handle,positive,1.0,5," it holds the heaviest and largest of knives and other metal kitchen utensils in my household, and i"
R2GPU8RIEXRYD8,appearance,positive,1.0,5,"it’s a stunning medium color, very thick, solid wood, and it looks beautiful displayed on your kitch"
ROHYRAA3TL3P9,sharpness,positive,1.0,5, you do have to be careful not to nick or scratch your blades as the magnet pulls them in
ROHYRAA3TL3P9,durability,positive,1.0,5, the magnet is impressively strong without being obtrusive—though maybe a bit too strong at times
ROHYRAA3TL3P9,handle,positive,1.0,5," still, it holds everything securely and elevates the space beautifully"
ROHYRAA3TL3P9,appearance,positive,1.0,5,what a beautiful and functional eye-catcher
R3WKSYHQAOX7Y,sharpness,positive,1.0,5,the knives are very sharp
R3WKSYHQAOX7Y,handle,positive,1.0,5, they are easy to grip and use
R3BOZ4JE755OEC,sharpness,positive,1.0,5,sharpest knife i ever bought ! will definitely take a finger off !
R1OWNRO4QIBTXA,sharpness,positive,1.0,5, the 10-inch blade provides enough length to cut through larger breads in one pass
R1OWNRO4QIBTXA,quality,positive,1.0,5, homemade loaves with thick crusts are no longer a problem
R1OWNRO4QIBTXA,durability,positive,1.0,5,the steel feels sturdy and well made
R1OWNRO4QIBTXA,handle,positive,1.0,5,the handle fits comfortably in hand and feels secure during use
R1OWNRO4QIBTXA,rust,positive,1.0,5, homemade loaves with thick crusts are no longer a problem
R1OWNRO4QIBTXA,value,positive,1.0,5, worth to buy
R1OWNRO4QIBTXA,appearance,positive,1.0,5," that makes portions look uniform, which helps when serving guests"
R1Q3R5MX4MRLER,balance,positive,1.0,5,great weight and balance
R2KOLA7FCK40Y,appearance,positive,1.0,5,beautiful knife! packed very well
R3OVUFSKAZRXV4,sharpness,negative,-1.0,5," the blade slices cleanly through everything from meat to harder vegetables with barely any effort, "
R3OVUFSKAZRXV4,quality,negative,-1.0,5," i also appreciate that it comes in a nice box, which made it feel a bit special, could even be a de"
R3OVUFSKAZRXV4,handle,negative,-1.0,5,"this knife feels solid with a decent balance, and the wood handle fits comfortably in my hand withou"
R3OVUFSKAZRXV4,balance,negative,-1.0,5,"this knife feels solid with a decent balance, and the wood handle fits comfortably in my hand withou"
R1J2A4E8N78PTI,sharpness,positive,1.0,5," the blade is razor sharp right out of the box, making chopping vegetables, slicing meat, and dicing"
R1J2A4E8N78PTI,quality,positive,1.0,5," it performs like a professional knife without the hefty cost, and the quality of the steel and hand"
R1J2A4E8N78PTI,durability,positive,1.0,5," it performs like a professional knife without the hefty cost, and the quality of the steel and hand"
R1J2A4E8N78PTI,handle,positive,1.0,5,"the ergonomic pakkawood handle is comfortable to hold, even during longer prep sessions"
R1J2A4E8N78PTI,balance,positive,1.0,5," it feels balanced in my hand, and i don’t experience any strain or slipping while cutting"
R1J2A4E8N78PTI,value,positive,1.0,5,"for the price, it’s a great value"
R2C1WJEV3XDJ27,sharpness,positive,1.0,5, the blade feels sturdy and comes with a clean edge that slices through vegetables and meat without 
R2C1WJEV3XDJ27,durability,positive,1.0,5, the blade feels sturdy and comes with a clean edge that slices through vegetables and meat without 
R2C1WJEV3XDJ27,handle,positive,1.0,5, the weight is balanced enough that i can chop for a while without my hand getting tired
R2C1WJEV3XDJ27,balance,positive,1.0,5, the weight is balanced enough that i can chop for a while without my hand getting tired
RIF0CEXQBSNAK,sharpness,negative,-1.0,5, the heel of the blade is strong enough to handle tougher chopping without any wobble
RIF0CEXQBSNAK,durability,negative,-1.0,5, the heel of the blade is strong enough to handle tougher chopping without any wobble
RIF0CEXQBSNAK,handle,negative,-1.0,5, the heel of the blade is strong enough to handle tougher chopping without any wobble
RIF0CEXQBSNAK,rust,negative,-1.0,5, the high carbon stainless steel makes a real difference
RIF0CEXQBSNAK,balance,negative,-1.0,5," the 8-inch length is that perfect “do-everything” size, and the slight curve makes rocking cuts rea"
R37M386DG7IF58,sharpness,positive,1.0,5, we have nicknamed it the finger guillotine as it is extremely sharp as a chefs knife should be
R37M386DG7IF58,durability,positive,1.0,5, very durable and fits my hand nicely
R37M386DG7IF58,handle,positive,1.0,5, very durable and fits my hand nicely
R37M386DG7IF58,value,positive,1.0,5, just bought more knives from this company as their product is worth every penny
R1KDF4U3NBMVQY,sharpness,positive,1.0,5,this knife is really sharp and feels great to use
R1KDF4U3NBMVQY,quality,positive,1.0,5, i’ve been using it daily and it’s made prep work way faster and easier
R1KDF4U3NBMVQY,handle,positive,1.0,5," it’s comfortable to hold, has a nice weight to it, and cuts through everything smoothly"
R1KDF4U3NBMVQY,balance,positive,1.0,5," it’s comfortable to hold, has a nice weight to it, and cuts through everything smoothly"
R1KDF4U3NBMVQY,value,positive,1.0,5,"for the price it’s sold for, the quality is honestly better than expected"
R1KDF4U3NBMVQY,appearance,positive,1.0,5," feels solid, looks nice, and holds its edge well"
RY400DN18EWWL,sharpness,positive,1.0,5,"fantastic knife! the quality is excellent, and it’s incredibly sharp right out of the box"
RY400DN18EWWL,quality,positive,1.0,5,"fantastic knife! the quality is excellent, and it’s incredibly sharp right out of the box"
RY400DN18EWWL,handle,positive,1.0,5," feels well-balanced and comfortable in hand, making slicing and chopping effortless"
RY400DN18EWWL,balance,positive,1.0,5," feels well-balanced and comfortable in hand, making slicing and chopping effortless"
R21CC1H6V0NEHF,sharpness,negative,-1.0,3, it seems sharper at the tip then throughout the whole blade
R21CC1H6V0NEHF,handle,negative,-1.0,3, but the handle seems short and thin which is not comfortable to hold while you are chopping or dici
