review_id,review_text_clean,review_rating,bert_label,bert_score
R2HE6UKTM7SWW2,Very sharp knife and just the right size,5,POSITIVE,0.9995362758636475
R1MMRYKAYZEP01,Love how sharp this knife is! Have purchased additional as gift.,5,POSITIVE,0.9994725584983826
R13O8340JAIYAJ,Excellent knife. I am very happy with the purchase.,5,POSITIVE,0.9998586177825928
R3F0FWMO91MXQQ,Looks and feels exactly like another brand’s knife - it seems they have large volume cooking cutting operations where they simply put different labels on the same product. The knife is sharp but not very sharp. Handle is OK but not great.,3,NEGATIVE,0.9968626499176025
R36RVXSHNK44LS,Very.nice.quality.for.such.a.low.price...Good.all-purpose.everyday.knife...,5,POSITIVE,0.9926697015762329
RL1S9LZ2JLAZ2,Looks good,5,POSITIVE,0.9998387098312378
RZQ4R42QXV8EB,"Amazing quality knife for a very very reasonable price.It definitely is not a professional chefs knife, but it is more than acceptable for home use. It's balanced very well, sharp, holds it's sharpness, comes in a durable and reusable storage box.I have a high end knife sharpener and this knife will cut a finger off if you are not careful.Remember, most cuts come from dull knives, not sharp ones, cutting onions is among the top ways people cut themselves, be careful, DON'T PUT knives in the dishwasher. The high heat and humidity can warp blades and handles, the harsh detergent can cause corrosion, even on stainless steel, knives move and bump against the rack and other dishes during the cycle and the blade can become damaged easily, and reaching in the dishwasher with a sharp knife hiding is a bad idea. Handwash knives.",5,POSITIVE,0.9969016313552856
R1FBAZOXT41X35,"This is a truly gorgeous knife. The wood gleams and the steel blade cuts easily through everything from fruit to vegetables to meat. It's a bit on the heavy side, but I personally like that. This would make a fantastic gift as it's presented in a very nicely made box, and I like that it even has a cover you can reuse. The only thing I'm not wild about is how they've etched a pattern into the knife blade. It makes it look like you're trying to fake Damascus steel, but the handle is beautiful enough that it will distract you. One other minor complaint is that there are no rivets through the handle into the tang, but it does at least appear to go all the way to the end of the handle. I'm sure it will last for years to come.",5,POSITIVE,0.9995915293693542
R252YDR5YMT0QW,"An inexpensive, durable knife set.",5,POSITIVE,0.9988316893577576
R3UKJOPC5RED4O,"Beauty, practicality, and durability rolled into one. The knife comes in a well-presented box, not in the included sheath, so that the craftsmanship can be seen immediately. The design on the blade and the design of the handle is stunning! The blade is very sharp and makes quick work of all different types of food. It feels well-balanced when you hold it in your hand. For everything this knife is, it's a great value for the money and would make a perfect gift.",5,POSITIVE,0.999767005443573
R33QKGNID7FZZO,"I bought these for my husband for Christmas after he requested ""one new knife good enough to throw out all the others."" I looked at the high end leader in chef's knives first and was willing to pay the price but found this set of THREE for less than the price of one of the high end ones. I read all the reviews first and then purchased. This is a perfect set! They are VERY sharp so be careful. He was thrilled with the set and immediately put all three to use the day after Christmas. BUY THESE!",5,POSITIVE,0.9964129328727722
R2Q29FXWSLW98G,Very nice. They don’t stay sharp for very long.,5,POSITIVE,0.6439716815948486
R16G86VDFK4KNA,Nice sharp knives. Handles fit comfortably in my hand.,5,POSITIVE,0.9993684887886047
R3OM3JCG1YBDYA,Japanese steel but made in China? frustrating!,1,NEGATIVE,0.9978131055831909
R1MFUCQD8NLY26,The price was right the quality is good.,5,POSITIVE,0.9998341798782349
R6H90ELHBRO5O,"Gave them as a gift. He loved them! They looked, felt, and functioned professionally! A+ product!",5,POSITIVE,0.9998550415039062
R2Y6E7OKWBMRB,I got these as a gift for my husband and he is loving them! Super sharp and cut through anything! Highly recommend for knife loving people!,5,POSITIVE,0.9997161030769348
R3BY0WQK4V0HF,Good knives. Keep a sharp edge but we do sharpen once in a while. We are glad we purchased them.,5,POSITIVE,0.998683512210846
RGFCUDGV5GOZN,Excellent quality knives.,5,POSITIVE,0.9998308420181274
R3CH9CXN2K3P9S,"I desperately needed a new knife set and took a chance on these. I gave my old spendy Global set away to my son. These nice knives, good heft and easy to grip and hold handle. I wondered how sharp they were out of the box, then I almost sliced my thumb off without noticing. LOL. Razor sharp. Happy with my purchase.",5,POSITIVE,0.9989732503890991
R13YG3KUGNKB5Z,I love mad shark knives and will be slowly buying a complete set. Best knives and fun to cook with,5,POSITIVE,0.9988284707069397
RWI3DJ0A2A20P,Beautiful knife. Wonderful feel .. balance. Love using it.,5,POSITIVE,0.9998877048492432
R228YQSX7EHIMA,It is not as sharp as you might think,4,NEGATIVE,0.999769389629364
R32BU4LR6SLIIE,great knife for the money,5,POSITIVE,0.5075940489768982
R34QCZKSE2N0SL,"The beautiful design, and high build quality is out of this world. This knife is almost too beautiful to use. Even the box it arrived in, very elegant. Would make a great gift, come to think it. Very impressive.",5,POSITIVE,0.9986838698387146
R36NM7W1BPBTQ,I used it about three times on vegetables work great and then it didn’t!!,1,NEGATIVE,0.9990806579589844
R2SQ8U0Y4C12KN,Mad Shark is sharp and hold a very good edge for a long time,5,POSITIVE,0.9996978044509888
R1PRDRDALYU34W,Good product,5,POSITIVE,0.9998588562011719
R302DJROY9NPXQ,Great quality,5,POSITIVE,0.9998776912689209
R1VVVVY9BDO1NO,"I have bought many knives in my lifetime, but this knife will slice butter! I'm saying this in a good way. After my second use my idex finger was punctured so quickly I didn't even fell it. It's so sharp my wife refuses to use it. Just advising you all... if you're going to buy this knife, you MUST treat it with Extreme Respect. Best butcher knife I've ever owed.",5,POSITIVE,0.9986951947212219
RQKN6QXE48Y4Q,Better than expected. Great gift,5,POSITIVE,0.999873161315918
R20N19GP9MLRUT,"These knives are very sleek looking and extremely sharp. Be careful, because they will cut you easily. Chopping through meat and veggies is effortless now. I am happy I bought these knives.",5,POSITIVE,0.9997592568397522
R1N5XPKVS29CWL,Potentially sharp enough for delayed causality.,5,POSITIVE,0.9754722714424133
R3C0MN3PBUJ7ZG,Very nice knifes. They are sharp and sturdy I have not used all of them but they indeed work the quality seems fair or better and if you know how to use a knife these will work for you,5,POSITIVE,0.999126136302948
RD7N1QOLQJNP0,The best mix of style and quality. They’re sharp but still have a great design. They’re light yet also feel durable. Very excited to put them to use.,5,POSITIVE,0.9998679161071777
R2MFZQMDXJB613,Extremely sharp and high quality steel.,5,POSITIVE,0.9998019337654114
R3K4Y03STHW61B,Great set of knifes. Bought them as a gift for son in law and he loves them. Hopefully will last but first impressions are very positive,5,POSITIVE,0.9997428059577942
R3JOTFJZF5IOCL,"Have not used it, but the Knife looks solid and sharp, I hope it will do the job which is supposed to do.",5,POSITIVE,0.9997015595436096
R2WINQ361IC7Q,I bought this for a requested Christmas gift. It looks like a very nice knife. The person I bought it for is a chef.,5,POSITIVE,0.9960439205169678
R1TPME86GJKCJM,"This is a beautiful piece of thick wood and the magnetics are strong. I've put some large knives on it and I have no concerns on this falling over. When I slide or twist and pull the knives off the knife block does not move. No matter how your kitchen is decorated, this will be a beautiful addition. I would recommend this.",5,POSITIVE,0.9996235370635986
RSEVE2QVHQON5,Love these knifes super sharp bought the set,5,POSITIVE,0.999295711517334
RVF8NLR61HB7R,Amazing ! My husband is a cook and loves these knives . I was happy also that it was delivered early . Love love love !!,5,POSITIVE,0.9998812675476074
R2OPRV6T7TJVOO,Very sharp!,5,POSITIVE,0.9997922778129578
R21TH4N34QOOQG,Got as a gift and daughter is happy with them thus far. Razor sharp and well made. How they perform over time TBD.,5,POSITIVE,0.9998308420181274
RHYFQWHYGMK3F,"Excellent knives set ! ... recommend to anyone who loves to cook and wants to have a pro level knives set at home.This is not the cheapest options, not the expensier one, but def it's an investment for those who want a good knife for years.",5,POSITIVE,0.9991575479507446
R136VJN9W8U9ZH,Comfortable and breathable. Weather versatile!,5,POSITIVE,0.9998764991760254
R1YVDHK6U0E9P3,Awesome quality great knife super sharp still sharp and year later,5,POSITIVE,0.9998124241828918
R1ALURT1L7PMF6,Beautiful set. Quality. Displays very nice. Would reorder.,5,POSITIVE,0.9998001456260681
R1SJEOE3NEXSDE,"The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.Video Player is loading.Click to play videoPlayMuteCurrent Time0:00/Duration0:37Loaded:16.23%0:00Stream TypeLIVESeek to live, currently behind liveLIVERemaining Time-0:371xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionsCaptions off, selectedEnglishAudio Trackdefault, selectedFullscreenThis is a modal window.I have never enjoyed cutting tomatoes as much as I do with these Damashiro knives. They are so perfect weight that it's fun to handle, and so smooth to slice even the most difficult fruit - at least for me- tomatoes!Also, I love this magnetic block. I had a block from Ikea and it was so frustrating to match pockets with knives. This magnetic block is so easy to manage, you can slide your knives in which ever side.Although make sure to wash by hand. They are very delicate pieces in a good way, and you want to make sure to take well care of them.",5,NEGATIVE,0.9942312240600586
